player_name,league_name,player game win %,player true games total,Z-Goals per average per game,Z-Assists per average per game,Z-Shots per average per game,Z-Saves per average per game,Z-Nonstandard points per average per game
mysterio,clmn,29.4%,17,-1.2206620519727682,0.23828662369336673,-1.7216340863296424,-1.0622947265322589,-0.4497103374545946
mysterio,mnrs,30.0%,40,-0.3245763778882344,-1.7373096870593518,-1.1350051008915039,2.0003569299020025,1.0017765027646273
NeighborMark,clmn,25.0%,4,-0.6214351881877829,-1.0732762215105782,-1.8003333070903476,0.025274345236641866,-1.0720402704474596
NeighborMark,mnrs,31.3%,64,-0.584324167236935,-0.899752482510693,-0.3785771135887607,0.24438580326592313,0.02510571474738445
North*,mncs,58.0%,69,0.8478028997123589,0.04503174788508829,0.8646201577177551,-0.34062366499260743,0.4310562149194062
Notice,mncs,53.8%,91,1.1276211418746487,0.028900191938258952,1.7297788346214205,1.278575351528653,1.0783312621665335
nzbula,mnrs,40.0%,5,-1.6631439194617483,0.8635756772867224,-2.1138639271132447,0.8090562420687447,-3.1636033747739467
Onion,clmn,25.0%,4,-1.4267168816135054,-2.309935278622776,-1.6182851510469196,1.341290725864251,2.2862770362360467
Onion,mnrs,41.2%,17,0.26128036604123706,-1.010872538358404,-0.8098749059624994,0.2891574194962298,0.31613496365241517
Pace.,mncs,54.5%,44,0.8809093729986933,0.6656822963031239,0.4365627585979394,-0.19199961377524305,-0.5963124497798389
panzu,mnrs,25.9%,27,-1.111478150958631,-0.5605067146434137,-0.9494250006809924,-0.5434008319427145,0.3169404456142945
Papo,clmn,71.9%,64,0.7509846734323087,0.5228540400212933,0.9134437048354924,-0.42551483838608106,0.2694957609075746
Papo,mncs,100.0%,3,-0.04544545968764239,-1.9720434128034678,-1.5424987705793438,-1.1017596248479562,-0.4421179688357687
Park3r,clmn,43.6%,39,-0.4249928399519063,-0.35015989392448826,-0.4318055716566661,-0.7465209302639606,-0.5356624416622805
Park3r,mncs,0.0%,3,-2.2329175329960314,-0.6062767698768022,-1.8014336231225905,-0.007053825116359013,-0.17408083881876096
PaulyB,mncs,48.1%,54,0.2740413525986589,0.25057363332811017,-0.03114587842531341,-0.24136578063527217,-0.5115560422440226
PCMcD,clmn,56.3%,80,0.03024421937048529,0.12763080758142756,0.08724682513150932,0.023309876824682132,-0.17435551959411555
PCMcD,mncs,25.0%,4,-0.14591110910474575,-0.9334425493795447,-0.011968407840439049,-2.2704082702756647,-0.29457315195878697
Pewpew625,mnrs,43.8%,16,-0.6307610486697276,-0.6560037703225994,-0.004970451611032331,0.594393187299829,-1.5786728256778195
Piggys,mncs,55.6%,27,0.4170440023874079,-0.054674978335869304,0.9718126431659337,0.28644001720868345,0.262443090156298
PlatinumJayz,clmn,33.3%,9,-1.2609708290376487,-0.8264563907023463,-1.7803543445218468,0.9321393741845186,-0.7878573804971819
PlatinumJayz,mnrs,85.7%,7,-1.4954362444012381,-1.0221996970112133,-0.7129453794309597,0.920767173859141,-0.6782529948827681
Prussia,clmn,68.5%,73,0.29778725114551746,0.46162363602996453,0.5293417830164847,-0.36715957997766446,0.23757159007260453
Prussia,mncs,44.4%,9,0.42122411711525193,-0.6062767698768022,-0.8636447800436433,-0.601355118088027,-3.1752048811384053
Pylakoid,mncs,38.5%,26,-0.4263156646600809,0.030820232099297924,-0.25323260314513296,0.577240432023195,0.4212590029283196
Quack,clmn,33.3%,9,0.678058495746918,-1.2029425597227008,-0.39378979606811887,3.065243278441843,-1.4523388148045924
Quack,mnrs,61.4%,44,0.15387957492739637,2.4472655388862874,1.0352053213764845,1.2514215392705685,0.18076146956857114
QUIKHorizon,mncs,0.0%,3,-2.2329175329960314,-0.6554503294536262,-1.8539952549069627,1.1214056819362304,0.9192156262131786
QUIKHorizon,mnrs,36.7%,30,0.4615342928265234,0.7539339975342428,-0.2535108761050064,0.045879218844394505,1.019764523067352
RadmanRL,clmn,55.9%,34,1.0537507299191329,0.9504231247985259,1.2784009665409437,0.9121135856904926,0.468506140787744
RadmanRL,mncs,54.3%,35,0.9153129578698745,-0.03482161185664512,0.35786075167902515,-0.37643799793007515,1.3991698764168046
Reg,mncs,52.8%,36,0.3775625920010936,0.578796545502614,0.796909975061207,-0.5397180796000679,0.11736138016403672
renbo,mnrs,53.1%,49,1.1723053178310043,1.4517514082532368,1.9114900550685314,1.2117556435668235,1.3597321737584205
renn,clmn,52.8%,53,0.9498540934630242,0.5601187304625517,0.9226017862936646,0.15524558394779278,0.20414831695047478
renn,mncs,40.0%,5,-2.2329175329960314,-0.11349449930802676,-1.647279043448586,-1.4173718453365043,0.1750051717177855
riotical.,mnrs,0.0%,9,-1.7282583101912599,-0.4283443837957265,-1.051136756752124,1.0279160005083698,-0.9372761148752545
ryker,mncs,50.0%,68,0.28774837341186293,0.5021151467579698,-0.014373616711616227,0.3182179000689752,0.6204963312697589
Ryu Protex,clmn,35.9%,64,0.5606052214175937,-0.4876821757485693,-0.09529828509129616,0.9028439984954744,-0.9900808345632589
Ryu Protex,mncs,100.0%,3,0.049662021760548083,4.645081201808782,-0.39280609743160455,-3.572861582946365,-0.9994859104911318
Saber,clmn,51.6%,31,0.5290921402112186,0.6061813313690394,0.7770725310701783,0.40008184792247614,1.2533104441498049
Saber,mncs,45.5%,22,-0.4213500534072856,-0.625911909519819,0.6264706142692135,-0.20975203476675294,1.3872113135139588
Schmorky,clmn,25.0%,12,-1.7494048748173052,1.8120528398713194,-0.7336468933972359,-0.7678150997455749,2.2695324795439293
Schmorky,mncs,0.0%,9,-0.25446761297140896,-1.17857664790463,-0.8604070565811733,-0.7349616325877686,-0.00263566326259963
Schmorky,mnrs,51.2%,82,0.9122648008267802,-0.11535907521206074,0.5981570513833466,0.6961733394296992,0.2638356995275726
Skylance,clmn,25.0%,8,-0.8496907245313249,-1.311027868295965,-1.9365564928099135,-1.9470374749153778,-0.08093323155569729
Skylance,mnrs,75.0%,4,-0.2821610191397673,-0.9567121042822276,-1.4219125749602513,-0.08580514572447893,-0.3616134700662924
SlayPanther,clmn,25.0%,4,0.18754045796007604,-1.0732762215105782,-0.614651636502668,-0.5250914858706796,-1.4438962554510986
SlayPanther,mnrs,70.5%,78,0.8933362745400276,0.7782495320382801,1.0611475142956208,0.2914866073214857,-0.5413198146775143
SleevelessKen,mnrs,31.6%,19,-1.8196040804788602,-0.3382014854173944,-2.2239337725817876,-0.532586484994687,-1.1165149054790777
Slip,clmn,71.4%,70,1.2833073456390407,0.49677727531308147,1.8338102725767422,-0.049411055122673395,0.38936961262939707
Slip,mncs,25.0%,12,-0.7701996933159857,-0.7861331073969675,-0.14198979467226136,0.37765499559587473,0.3937896814774266
SlowHandsMcGee,mncs,46.3%,67,-0.02485438822086195,0.055299787916155814,0.19617363205445518,0.3685192645697587,0.29849255150628423
Sonny,clmn,45.0%,60,-0.24763909461215403,0.8003696643464604,-0.28271695709481665,0.4686053247136845,0.9792650225653009
Sonny,mncs,57.1%,7,-2.2329175329960314,0.9300770878030189,-0.7843712439201966,1.2225960875945558,3.164008679528296
Tactics,mnrs,49.3%,71,-0.10412050349049329,0.21458660397491847,0.004252396437606753,-1.5517478364311161,1.105424741152652
Tammy,clmn,38.3%,47,-1.3410028003485863,0.8061262819550832,-0.7931258383407566,0.26885703265191513,0.3921823021394369
Tammy,mnrs,59.2%,49,0.3692253747076916,-0.5696111810853554,0.008964309313164364,0.7578878832314465,-0.5909106239934824
Tarr,clmn,53.1%,32,-0.06345619211655988,0.29353299409163497,0.4441802067727468,-0.6541009022296161,0.7011855411985383
Tero,mncs,58.3%,60,0.5013506859307377,1.0000016697164136,0.5401005160425904,0.416626405546421,-0.8044978806491391
Thermal,clmn,37.0%,46,0.3946915710994545,0.050867125168481346,1.5627937327093178,-0.39354909075416816,0.7960748728737783
Thermal,mncs,25.0%,4,-1.1894143210503887,-1.9720434128034678,-1.5575173557623305,-0.3167283012696144,-1.3047129028906883
TheSuperPope,mncs,48.3%,58,-0.5977534741989209,0.10211115440904793,0.24334359064184324,0.4487790514746659,0.6958009210569962
Tibbles,clmn,20.0%,20,-1.313883271377268,0.768359434829452,-1.2536537773594159,-0.9828072514501526,0.9880605424808111
Tibbles,mnrs,60.3%,58,1.3397175490849003,-0.02726125328636614,0.5094267375849306,-0.47065327114275607,0.1650764650372478
tjack,clmn,51.8%,56,1.6923040197551218,-0.04810606095102944,1.0094033266477243,0.21506249129699148,0.5139696774395692
tjack,mncs,57.1%,21,0.7682386854150759,-0.33471923752125643,0.7934790873097324,1.7759859569955365,0.8919910528546299
tkd247,clmn,0.0%,3,1.9911614791842251,-2.309935278622776,-1.1211257450392635,-1.1367971300433595,-0.6766321956627974
Toast,clmn,25.0%,16,-1.278747448201614,0.0687962345021356,-1.1505044783164502,-0.20367347437945857,-0.2472489318518284
Toast,mncs,50.0%,6,-0.9917397393877633,-0.6360612401998226,-1.05522711159277,-1.3197104742119752,-2.4636392708567194
TourneyEarnie,mnrs,45.0%,20,-1.002627929872277,-0.8308489605015698,-2.119746112219011,-2.528713684346686,-0.6872607407108418
TrevorG,mnrs,51.6%,31,1.8833009610637523,-1.0132677284928242,0.7492636535258923,-0.6586019657595805,-0.9549219049013558
